code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002056,横店东磁,元器件,浙江,13.38,16.42,16.44,679158.13,418996.69,208558.45,36224.73,0.22,0.306,3.0,1.82,20060802,254756.72,1.55,4.56,25.03,25.15,11.02,82400.0
600132,重庆啤酒,啤酒,重庆,31.95,4.84,4.84,364873.0,178459.94,126802.97,0.0,0.0,0.434,2.04,13.6,19971030,27412.71,0.57,10.91,29.74,39.41,11.9,22234.0
600582,天地科技,工程机械,北京,18.11,41.39,41.39,3755547.5,2786024.5,393198.25,134642.44,0.33,0.16399999999999998,3.76,1.05,20020515,959289.69,2.32,39.21,47.9,30.12,5.43,55521.0
002212,南洋股份,电气设备,广东,598.23,6.42,11.47,959416.81,353839.91,64152.0,561731.94,4.9,0.009000000000000001,6.94,1.54,20080201,109056.36,0.95,50.84,187.54,14.9,0.37,13950.0
000510,金路集团,化工原料,四川,23.86,5.49,6.09,153984.81,54587.51,84829.97,2541.12,0.04,0.139,1.5,2.93,19930507,16416.32,0.27,29.95,113.93,15.57,5.2,54000.0
600276,恒瑞医药,化学制药,江苏,58.41,36.62,36.82,2080133.25,1696590.63,211567.55,94653.75,0.26,0.7909999999999999,5.04,12.22,20001018,1291970.5,3.51,23.77,25.1,86.53,23.37,121645.0
603043,广州酒家,食品,广东,24.04,1.26,4.04,291700.53,231064.5,32680.72,56473.0,1.4,0.737,4.61,5.13,20170627,77337.15,1.91,19.15,49.88,54.93,14.79,10196.0
600505,西昌电力,水力发电,四川,25.22,3.65,3.65,282101.91,60951.71,148185.44,7618.86,0.21,0.131,3.01,1.47,20020530,53413.73,1.47,3.84,-9.04,23.42,6.87,23911.0
300061,康旗股份,医疗保健,上海,14.92,2.6,6.85,419194.5,122218.57,36819.62,198303.13,2.9,0.32899999999999996,4.94,1.32,20100319,72111.5,1.05,13.76,20.35,50.22,14.63,10210.0
600258,首旅酒店,酒店餐饮,北京,15.16,6.25,9.79,1693230.38,236943.34,241579.5,473369.81,4.84,0.8190000000000001,8.26,2.0,20000601,213348.41,2.18,0.9,45.62,94.56,12.59,19445.0
600195,中牧股份,饲料,北京,14.99,6.02,6.02,681021.25,393162.75,138844.02,84977.5,1.41,0.69,6.51,1.73,19990107,220231.77,3.66,21.88,28.58,28.47,10.59,24029.0
000426,兴业矿业,铅锌,内蒙,13.36,13.3,18.78,938000.31,76021.93,357482.94,239718.84,1.28,0.196,3.09,1.69,19960828,142380.92,0.76,40.93,78.5,65.13,32.49,41079.0
000860,顺鑫农业,白酒,北京,27.09,5.71,5.71,1780522.63,1323817.75,316125.72,279849.69,4.9,0.94,11.41,2.98,19981104,264233.03,4.63,4.01,97.03,38.15,5.83,39180.0
300402,宝色股份,专用机械,江苏,410.56,0.86,2.02,139377.95,86914.77,40081.78,22421.65,1.11,0.015,3.0,2.79,20141010,14740.19,0.73,60.2,171.16,16.53,0.71,14351.0
600668,尖峰集团,水泥,浙江,6.89,3.44,3.44,455771.5,110311.45,131790.84,37304.73,1.08,0.878,8.53,1.42,19930728,178464.8,5.19,15.09,25.53,41.62,20.09,27008.0
300630,普利制药,化学制药,海南,57.38,0.99,1.83,100083.81,32880.12,14818.62,32633.38,1.78,0.6609999999999999,4.49,11.26,20170328,28343.61,1.55,102.5,100.19,82.35,30.12,6865.0
002575,群兴玩具,文教休闲,广东,292.31,5.89,5.89,91015.06,30283.15,302.45,15371.74,0.26,0.01,1.52,2.58,20110422,12039.37,0.2,-74.94,139.04,16.23,43.92,29452.0
002271,东方雨虹,其他建材,北京,13.61,9.72,14.99,1737702.75,1225200.88,223080.72,140608.77,0.94,0.743,4.91,2.75,20080910,484387.59,3.23,33.43,28.27,36.57,11.98,54293.0
603160,汇顶科技,元器件,深圳,163.78,2.32,4.57,473665.41,425253.81,16432.61,143745.13,3.15,0.24600000000000002,7.36,10.94,20161017,181424.55,3.97,-24.45,-76.72,39.65,8.08,29813.0
002210,飞马国际,仓储物流,深圳,27.43,13.89,16.53,2229845.25,1891780.75,22527.3,34088.21,0.21,0.076,2.58,1.62,20080130,220430.84,1.33,-16.81,-9.82,1.0,0.4,11698.0
000661,长春高新,生物制药,吉林,26.96,1.7,1.7,867954.69,606036.13,110108.27,196590.0,11.56,4.93,30.14,5.88,19961218,264752.34,15.56,56.36,72.2,85.31,20.26,18154.0
300373,扬杰科技,半导体,江苏,24.61,2.33,4.72,355742.06,196365.56,84550.61,101078.27,2.14,0.49700000000000005,5.19,3.14,20140123,92099.75,1.95,24.93,14.82,32.51,17.14,21524.0
601677,明泰铝业,铝,河南,9.96,4.98,5.9,962398.13,594314.88,202625.55,348896.47,5.91,0.68,9.88,0.9,20110919,171954.44,2.92,32.73,39.28,9.18,4.01,20624.0
600366,宁波韵升,电器仪表,浙江,53.57,9.88,10.03,555973.25,291434.0,91929.77,17491.73,0.17,0.065,4.41,1.06,20001030,313785.63,3.13,13.28,-78.24,18.51,4.25,58894.0
601111,中国国航,空运,北京,15.7,94.49,145.25,24550264.0,2436686.75,15954669.0,2627084.0,1.81,0.25,6.16,1.22,20060818,3957624.75,2.72,10.47,4.27,15.84,5.4,161429.0
002311,海大集团,饲料,广东,18.74,15.44,15.82,1775115.38,1029598.38,417339.0,198949.34,1.26,0.82,4.77,4.21,20091127,384920.09,2.43,16.34,10.59,11.78,4.12,11780.0
603357,设计总院,建筑施工,安徽,12.91,1.59,3.25,300301.75,273017.38,10823.71,88070.88,2.71,1.073,6.36,2.9,20170801,79964.46,2.46,43.87,102.02,49.41,29.64,35095.0
600193,*ST创兴,装修装饰,上海,559.03,4.25,4.25,28574.64,7581.75,9.64,14026.7,0.33,0.003,0.43,6.61,19990527,-43167.23,-1.01,3.8,100.94,13.11,4.01,44528.0
600209,*ST罗顿,综合类,海南,0.0,4.39,4.39,79773.78,18688.32,14241.04,11838.65,0.27,-0.061,1.35,2.26,19990325,155.38,0.0,-25.29,-15.83,3.35,-47.76,40217.0
600804,鹏博士,电信运营,四川,22.48,14.32,14.32,2290168.25,448517.84,1037512.38,242162.59,1.69,0.239,4.9,1.46,19940103,303104.97,2.12,-17.01,-43.62,51.87,6.53,72792.0
002188,*ST巴士,广告包装,浙江,0.0,1.83,2.96,63203.7,48518.26,12541.0,161094.86,5.45,-0.49700000000000005,-0.46,-6.66,20071122,-205034.67,-6.94,-78.27,-2439.47,-83.37,-218.18,17274.0
300398,飞凯材料,染料涂料,上海,20.92,3.64,4.27,329223.75,130384.67,63633.53,103471.96,2.42,0.597,5.05,3.3,20141009,67260.88,1.58,130.14,416.59,48.35,23.16,14155.0
600596,新安股份,农药化肥,浙江,5.54,6.87,7.06,1015346.5,477564.25,373140.41,87126.95,1.23,1.651,7.9,1.55,20010906,357530.66,5.06,59.37,403.19,26.2,13.36,65858.0
002260,*ST德奥,航空,广东,0.0,2.65,2.65,54416.53,28573.14,8119.91,560.01,0.02,-0.24100000000000002,-0.84,-4.17,20080716,-53753.06,-2.03,-5.85,-54.04,18.22,-11.8,28345.0
002148,北纬科技,互联网,北京,54.93,4.43,5.67,127646.42,64851.36,19932.6,24005.09,0.42,0.068,2.05,2.44,20070810,37201.34,0.66,-57.36,-65.14,55.9,20.62,57845.0
002194,*ST凡谷,通信设备,湖北,0.0,5.3,5.65,177304.88,123728.56,39200.67,82533.31,1.46,-0.124,2.5,1.75,20071207,-17155.78,-0.3,-31.94,70.24,3.49,-12.95,37533.0
600421,ST仰帆,机械基件,湖北,0.0,1.96,1.96,4843.75,637.25,2910.01,20138.47,1.03,-0.024,0.01,892.64,20040607,-42373.9,-2.17,-100.14,-104.96,0.0,0.0,8466.0
601012,隆基股份,半导体,陕西,14.47,27.66,27.92,3789464.0,2117012.75,1269818.38,463270.44,1.66,0.47,5.2,2.61,20120411,684496.69,2.45,59.36,5.73,22.62,13.07,78343.0
000636,风华高科,元器件,广东,10.4,8.75,8.95,692351.19,325807.34,209698.05,240524.05,2.69,0.992,5.92,2.32,19961129,156538.56,1.75,53.27,386.52,41.05,25.29,97971.0
002306,*ST云网,酒店餐饮,北京,0.0,7.94,8.0,8161.31,5790.91,317.42,32459.35,0.41,-0.02,0.0,-6947.84,20091111,-115960.92,-1.45,-20.05,-25.95,42.1,-26.84,46364.0
002191,劲嘉股份,广告包装,深圳,15.06,13.02,14.95,794727.94,304515.63,160201.88,164824.63,1.1,0.365,4.25,1.73,20071205,297818.72,1.99,13.21,25.28,43.88,22.95,59560.0
603169,兰石重装,专用机械,甘肃,0.0,10.25,10.52,1187390.75,833495.56,268832.28,146691.44,1.4,-0.153,2.96,1.48,20141009,48360.37,0.46,0.89,-1105.65,7.35,-7.44,52583.0
600610,*ST毅达,建筑施工,上海,0.0,3.76,10.71,43955.0,37524.26,437.42,38262.12,0.36,-0.02,0.01,118.27,19920805,-144058.06,-1.34,0.0,-3843.4,0.0,0.0,84969.0
002122,*ST天马,机械基件,浙江,0.0,11.84,11.88,851835.38,396768.56,78883.28,102883.18,0.87,-0.17300000000000001,3.8,0.44,20070328,173904.91,1.46,-27.85,-649.87,9.12,-15.08,72045.0
002180,纳思达,电脑设备,广东,40.54,9.42,10.64,3579254.0,1006548.88,317048.75,167245.17,1.57,0.466,4.29,5.88,20071113,198385.75,1.87,-2.21,197.82,36.43,3.12,12822.0
600238,*ST椰岛,红黄药酒,海南,0.0,4.45,4.48,136119.56,97252.77,19571.09,12748.6,0.28,-0.363,1.33,3.17,20000120,-10300.8,-0.23,-49.56,-4843.68,25.43,-46.84,23423.0
002637,赞宇科技,日用化工,浙江,14.65,2.59,4.23,658604.63,274323.09,170869.7,116304.86,2.75,0.35600000000000004,5.25,1.32,20111125,62107.07,1.47,-7.15,82.73,14.47,3.07,15629.0
600866,星湖科技,食品,广东,51.03,6.45,6.45,141143.97,47414.7,69964.78,76112.06,1.18,0.05,1.47,2.3,19940818,-63326.94,-0.98,33.61,172.04,25.37,4.97,43818.0
002002,鸿达兴业,化工原料,江苏,9.23,25.49,25.89,1373662.63,475431.31,731587.38,107151.55,0.41,0.257,2.38,1.33,20040625,231072.3,0.89,-10.35,-22.39,36.66,15.38,68317.0
002290,中科新材,家用电器,江苏,20.18,2.1,2.43,340265.31,306443.66,24460.47,77567.61,3.2,0.321,5.18,1.67,20090903,19474.39,0.8,22.17,77.89,15.84,6.26,22004.0
002638,勤上股份,半导体,广东,43.22,9.79,15.19,668007.63,352821.59,25050.63,346214.88,2.28,0.048,3.45,0.79,20111125,19167.57,0.13,-18.54,-28.67,26.23,7.52,49430.0
601800,中国交建,建筑施工,北京,12.34,117.47,161.75,90487048.0,47875328.0,4640452.5,2504805.25,1.55,0.45,10.02,1.24,20120309,9980987.0,6.17,9.61,8.45,13.87,3.92,131424.0
600870,*ST厦华,家用电器,福建,0.0,5.23,5.23,4977.68,3951.46,6.79,228544.84,4.37,-0.012,-0.01,-389.29,19950228,-288437.72,-5.51,593.45,-144.72,6.66,-33.5,19889.0
600701,*ST工新,综合类,黑龙江,0.0,7.76,10.35,983320.13,447700.25,293146.69,278449.72,2.69,-0.373,3.78,0.62,19960528,-8947.38,-0.09,-62.02,-276.05,35.27,-36.95,65473.0
600608,ST沪科,钢加工,上海,0.0,3.18,3.29,17192.56,17172.4,20.15,44866.9,1.36,-0.006,0.17,23.33,19920327,-76751.86,-2.33,220.93,91.35,0.92,-0.28,19929.0
002496,ST辉丰,农药化肥,江苏,0.0,9.67,15.08,649426.06,278063.78,230062.47,93272.71,0.62,-0.162,2.3,0.83,20101109,86638.65,0.57,-73.84,-174.23,32.54,-10.43,60718.0
600436,片仔癀,中成药,福建,38.12,6.03,6.03,643171.06,510885.84,23659.47,63745.71,1.06,1.525,7.8,9.93,20030616,300838.97,4.99,30.65,36.35,43.82,25.65,70302.0
600566,济川药业,中成药,湖北,18.89,8.15,8.15,756049.13,428974.06,176716.13,176183.2,2.16,1.61,6.11,6.62,20010822,265330.78,3.26,31.57,44.25,84.57,23.61,15391.0
603516,淳中科技,通信设备,北京,33.0,0.33,1.31,77008.9,57137.05,7927.37,46336.68,3.54,0.54,5.65,4.09,20180202,12811.17,0.98,6.43,-4.74,73.76,34.49,14791.0
603993,洛阳钼业,小金属,河南,15.94,176.66,215.99,10456798.0,4073094.0,2386923.5,2758279.5,1.28,0.192,1.91,2.13,20121009,838140.63,0.39,13.43,155.92,40.24,20.6,336265.0
002438,江苏神通,机械基件,江苏,31.8,3.71,4.86,315430.09,204494.23,55498.7,81402.46,1.68,0.127,3.66,1.47,20100623,42262.9,0.87,67.49,61.64,31.06,7.07,23331.0
603612,索通发展,矿物制品,山东,18.04,1.79,3.4,547607.81,229166.55,130666.65,102113.4,3.0,0.502,7.04,1.71,20170718,105068.42,3.09,11.67,-51.13,18.6,6.73,28054.0
600095,哈高科,区域地产,黑龙江,0.0,3.61,3.61,102575.06,46440.05,18046.1,26740.84,0.74,-0.035,1.98,1.96,19970708,5150.05,0.14,8.27,-8.64,31.0,-18.32,48313.0
002057,中钢天源,元器件,安徽,16.45,3.2,3.84,173775.52,116815.86,35433.01,53438.16,1.39,0.27699999999999997,3.43,1.77,20060802,35590.89,0.93,11.8,24.42,26.3,11.05,20149.0
000612,焦作万方,铝,河南,0.0,11.89,11.92,773153.63,152362.38,266072.75,160706.13,1.35,-0.12,3.78,1.1,19960926,128112.4,1.07,-6.52,-152.59,-3.4,-4.06,55067.0
600634,*ST富控,互联网,上海,0.0,5.76,5.76,591602.25,163695.5,3370.45,98742.25,1.72,-0.826,2.62,0.83,19930304,-10553.91,-0.18,-9.7,-941.37,81.24,-127.68,57227.0
002473,*ST圣莱,家用电器,浙江,196.08,1.6,1.6,37396.21,21709.64,10104.32,22315.42,1.39,0.023,1.79,3.4,20100910,-10720.62,-0.67,35.67,122.89,20.53,3.34,7463.0
603337,杰克股份,纺织机械,浙江,19.74,0.81,3.06,398476.56,247033.3,78986.5,71676.9,2.34,1.212,7.86,4.06,20170119,128019.67,4.19,52.53,58.26,28.25,11.49,6840.0
300224,正海磁材,元器件,山东,68.09,7.36,8.2,386048.97,283356.59,54933.5,123866.88,1.51,0.07,3.4,1.87,20110531,60990.6,0.74,56.16,1543.8,19.45,4.94,42495.0
002028,思源电气,电气设备,上海,25.62,5.8,7.6,713869.06,609113.31,53004.13,6370.64,0.08,0.315,5.94,1.81,20040805,336804.56,4.43,7.98,30.04,31.07,7.83,23748.0
600519,贵州茅台,白酒,贵州,20.91,12.56,12.56,14714766.0,12483090.0,1481265.0,137496.44,1.09,19.689,81.49,6.74,20010827,8584619.0,68.34,23.06,23.77,91.12,47.34,88932.0
600212,江泉实业,综合类,山东,0.0,5.12,5.12,76357.61,24485.39,10476.75,46782.89,0.91,-0.053,1.42,2.48,19990817,-35226.44,-0.69,-9.62,-208.58,15.77,-16.12,46374.0
603225,新凤鸣,化纤,浙江,9.1,1.19,8.43,1718128.0,708451.94,709016.75,169605.11,2.01,1.7269999999999999,9.33,2.25,20170418,516337.56,6.13,39.8,56.26,11.37,6.17,30184.0
002738,中矿资源,建筑施工,北京,44.5,1.26,2.51,320163.53,155433.77,25165.32,159049.27,6.33,0.32,8.26,1.79,20141230,45696.23,1.82,39.89,103.12,30.44,13.41,14633.0
300326,凯利泰,医疗保健,上海,29.32,6.44,7.18,322396.78,116395.9,26796.21,73320.18,1.02,0.221,3.05,2.83,20120613,70375.78,0.98,20.18,4.96,61.5,23.13,21030.0
603939,益丰药房,医药商业,湖南,42.65,3.63,3.63,656448.25,361399.69,39217.42,200596.44,5.53,0.851,9.32,5.19,20150217,95935.05,2.65,36.46,40.23,40.49,6.62,6559.0
600093,易见股份,仓储物流,四川,10.79,11.22,11.22,1424318.5,1280244.25,7695.62,403888.31,3.6,0.373,6.32,1.27,19970626,176999.06,1.58,34.65,8.04,5.91,4.76,42773.0
000650,仁和药业,中成药,江西,16.98,12.38,12.38,461849.31,287734.06,62450.96,29490.89,0.24,0.317,2.65,2.71,19961210,152444.72,1.23,22.88,51.95,42.74,11.77,88255.0
600817,ST宏盛,多元金融,陕西,0.0,1.56,1.61,16883.25,5491.99,5.05,21228.23,1.32,-0.005,0.6,10.95,19940128,-28559.84,-1.77,233.66,31.88,44.66,-4.83,7246.0
603345,安井食品,食品,福建,29.69,1.23,2.16,403112.06,232980.42,122430.9,59512.8,2.75,0.909,8.47,4.25,20170222,96266.92,4.46,20.59,41.22,26.3,6.68,9676.0
600556,ST慧球,软件服务,广西,0.0,3.95,3.95,11228.75,9651.69,50.16,45588.6,1.15,-0.034,0.16,20.83,20010807,-82510.84,-2.09,33.45,-39.9,7.59,-28.56,35187.0
300490,华自科技,电气设备,湖南,44.83,0.94,2.62,308596.69,188119.81,14840.75,111987.61,4.28,0.2,6.11,1.66,20151231,23550.8,0.9,115.54,73.67,35.92,6.04,20474.0
300165,天瑞仪器,电器仪表,江苏,29.36,3.15,4.62,218298.95,128754.4,20402.45,74989.11,1.62,0.10400000000000001,3.5,1.16,20110125,34503.87,0.75,47.24,-28.74,45.76,7.32,24520.0
000939,*ST凯迪,新型电力,湖北,0.0,30.38,39.3,3656034.0,1045263.81,1466555.75,571765.0,1.46,-0.441,1.97,0.57,19990923,-214570.72,-0.55,-51.1,-1091.1,7.01,-96.38,75258.0
603678,火炬电子,元器件,福建,19.77,4.51,4.53,364208.75,246875.75,62340.25,109992.4,2.43,0.389,5.82,2.64,20150126,99650.9,2.2,12.3,51.17,35.7,18.7,9264.0
601877,正泰电器,电气设备,浙江,13.16,17.37,21.51,4882411.0,2369889.25,1423917.0,1105256.88,5.14,1.297,9.69,2.35,20100121,672342.38,3.13,19.92,41.79,29.77,14.6,25788.0
603367,辰欣药业,化学制药,山东,15.03,2.88,4.53,511810.81,346545.16,108522.97,188167.36,4.15,0.8290000000000001,8.88,1.87,20170929,151891.17,3.35,42.12,84.05,58.22,13.46,33776.0
002127,南极电商,互联网,江苏,29.98,14.51,24.55,404716.56,254557.41,292.76,148083.27,0.6,0.183,1.37,5.33,20070418,137700.69,0.56,409.2,85.01,30.17,21.98,18041.0
002384,东山精密,通信设备,江苏,20.85,11.63,16.07,3117778.0,1756854.75,826579.31,533242.56,3.32,0.42200000000000004,5.17,2.27,20100409,143861.81,0.9,28.49,82.77,15.82,5.05,25930.0
300347,泰格医药,医疗保健,浙江,50.28,3.3,5.0,407789.0,144417.36,26985.13,131796.63,2.64,0.636,5.54,7.69,20120817,87437.03,1.75,35.7,58.67,42.66,19.94,13657.0
002295,精艺股份,铜,广东,25.96,2.31,2.51,211216.75,173499.66,16370.86,62150.3,2.47,0.17300000000000001,4.56,1.32,20090929,24671.15,0.98,13.26,-11.52,3.9,0.99,15566.0
603823,百合花,染料涂料,浙江,16.01,0.7,2.25,226295.0,135192.44,71246.49,43177.73,1.92,0.6709999999999999,6.14,2.34,20161220,65655.86,2.92,24.78,74.7,24.46,11.14,15723.0
603113,金能科技,化工原料,山东,6.87,3.32,6.76,650685.13,365067.03,225057.25,178419.38,2.64,1.365,6.92,1.81,20170511,205054.88,3.03,31.16,54.13,20.84,14.53,32560.0
603101,汇嘉时代,百货,新疆,20.82,0.72,2.4,275612.09,49025.18,81979.5,43718.01,1.82,0.33399999999999996,5.62,2.47,20160506,63414.36,2.64,18.62,24.12,17.76,4.71,21198.0
600801,华新水泥,水泥,湖北,6.25,9.73,14.98,3225521.75,1013949.5,1507947.13,251025.2,1.68,2.278,9.95,1.91,19940103,1014263.38,6.77,32.68,224.98,38.3,17.92,48013.0
002787,华源控股,广告包装,江苏,29.01,1.02,3.06,195580.81,108728.36,37321.8,67316.11,2.2,0.19,4.36,1.6,20151231,34027.03,1.11,13.25,-28.13,19.19,5.54,18720.0
600211,西藏药业,中成药,西藏,18.12,1.46,1.8,259924.02,107586.51,14097.45,140896.94,7.84,1.287,12.69,2.45,19990721,55686.17,3.1,15.34,71.51,79.42,31.18,13429.0
603259,药明康德,化学制药,江苏,35.7,1.04,10.42,1621394.38,739745.63,312029.72,514439.44,4.94,1.31,9.59,9.09,20180508,372590.31,3.58,0.0,0.0,40.06,28.85,73534.0
603989,艾华集团,元器件,湖南,33.93,3.9,3.9,305613.0,217874.41,72318.5,83728.82,2.15,0.34,4.42,5.15,20150515,36769.05,0.94,23.31,-15.41,30.08,13.03,13740.0
603887,城地股份,建筑施工,上海,21.64,0.83,1.44,165483.31,149982.2,8781.46,42108.03,2.92,0.49200000000000005,5.73,2.48,20161010,31412.19,2.18,68.07,32.15,18.26,6.94,12082.0
600872,中炬高新,食品,广东,30.41,7.97,7.97,570249.06,346065.72,119285.63,28205.24,0.35,0.61,4.37,5.65,19950124,210444.72,2.64,15.97,36.95,39.07,15.35,23957.0
603713,密尔克卫,仓储物流,上海,34.98,0.38,1.52,167091.56,92477.9,23177.65,65699.74,4.31,0.83,8.07,3.96,20180713,38813.8,2.55,0.0,0.0,19.59,8.57,25985.0
002841,视源股份,元器件,广东,33.5,0.67,6.55,810473.63,680394.5,77377.46,76604.65,1.17,1.31,4.9,11.81,20170119,190808.22,2.91,60.83,42.53,20.95,7.08,9752.0
600883,博闻科技,水泥,云南,104.4,2.36,2.36,69652.57,37568.65,1271.43,1238.22,0.05,0.03,2.8,2.25,19951208,26780.99,1.13,61.86,-82.43,1.02,35.16,15319.0
300299,富春股份,通信设备,福建,58.22,5.92,7.28,215616.8,53210.26,2466.54,43203.4,0.59,0.048,1.68,2.22,20120319,5463.49,0.08,3.25,-55.57,58.58,9.36,35065.0
603501,韦尔股份,半导体,上海,40.87,1.37,4.56,396798.53,297437.78,20107.07,109210.05,2.4,0.54,3.53,8.32,20170504,72792.38,1.6,92.4,145.05,26.58,7.9,17716.0
300665,飞鹿股份,染料涂料,湖南,50.59,0.72,1.22,76281.57,52855.51,6670.91,15833.45,1.3,0.15,3.72,2.73,20170613,14921.2,1.23,43.52,18.85,26.24,7.33,9128.0
600301,ST南化,化工原料,广西,18.38,2.35,2.35,39909.98,39404.3,1.51,111888.22,4.76,0.212,1.27,4.08,20000712,-111222.36,-4.73,-38.56,2777.91,3.36,38.76,9261.0
600438,通威股份,饲料,四川,11.23,27.82,38.82,3453444.5,905385.19,1356389.38,569797.56,1.47,0.428,3.7,1.73,20040302,449238.31,1.16,9.04,8.59,18.83,7.76,68587.0
601108,财通证券,证券,浙江,31.33,24.07,35.89,6338587.5,0.0,7528.32,826613.06,2.3,0.18,5.46,1.43,20171024,509578.75,1.42,-24.86,-44.38,0.0,28.67,98092.0
000502,绿景控股,医疗保健,广东,24.3,1.83,1.85,39331.85,28616.65,2256.96,2282.03,0.12,0.22699999999999998,0.91,8.06,19921123,-4573.9,-0.25,-26.76,172.28,18.41,319.69,20254.0
002149,西部材料,小金属,陕西,48.9,4.25,4.25,401900.13,225036.91,122740.32,126195.05,2.97,0.087,4.17,1.37,20070810,3849.58,0.09,15.28,4.19,19.15,3.2,31888.0
603655,朗博科技,汽车配件,江苏,62.15,0.27,1.06,49850.81,33165.05,14139.84,28401.9,2.68,0.221,4.47,4.1,20171229,7641.27,0.72,-1.64,-5.99,43.73,17.96,12711.0
000657,中钨高新,小金属,海南,34.97,4.54,8.8,742374.0,435628.84,216374.3,248971.84,2.83,0.15,3.64,1.51,19961205,-13742.22,-0.16,22.24,-17.51,18.44,1.74,38774.0
000710,贝瑞基因,医疗保健,四川,41.13,0.62,3.55,200070.42,128201.67,50852.17,89799.63,2.53,0.41100000000000003,4.8,7.05,19970422,42120.25,1.19,23.09,50.26,56.66,22.63,15679.0
000962,东方钽业,小金属,宁夏,671.1,4.41,4.41,197625.41,98026.28,80560.18,119767.26,2.72,0.008,2.52,2.67,20000120,-78045.88,-1.77,15.6,102.35,13.48,0.4,45905.0
000656,金科股份,区域地产,重庆,10.98,52.22,53.4,20786418.0,19171466.0,232832.3,411572.47,0.77,0.4,3.69,1.63,19961128,851782.13,1.6,48.79,131.26,25.95,8.15,156892.0
601577,长沙银行,银行,湖南,6.78,3.42,34.22,51762236.0,0.0,153089.41,590017.69,1.72,1.21,8.74,1.13,20180926,1308062.25,3.82,0.0,0.0,0.0,36.68,199242.0
000608,阳光股份,区域地产,广西,27.68,7.5,7.5,687136.88,165083.09,1085.1,51115.2,0.68,0.078,4.03,1.08,19960919,147138.0,1.96,-57.42,174.56,82.67,37.43,25903.0
300607,拓斯达,专用机械,广东,24.39,0.57,1.3,162515.13,121054.38,22311.68,36967.01,2.83,0.988,6.65,4.83,20170209,33308.0,2.55,67.57,24.29,34.63,15.14,10892.0
600981,汇鸿集团,商贸代理,江苏,7.47,2.42,22.42,2857250.25,1965378.63,111170.56,69746.93,0.31,0.43700000000000006,2.74,1.59,20040630,219382.97,0.98,6.81,176.47,4.65,3.45,34660.0
600980,北矿科技,元器件,北京,37.73,1.43,1.52,77160.18,52951.51,17701.32,27358.99,1.8,0.20199999999999999,3.81,2.67,20040512,11624.38,0.76,7.9,-0.35,28.62,8.74,25501.0
002938,鹏鼎控股,元器件,深圳,55.38,2.31,23.11,2032557.75,1040264.13,0.0,0.0,0.0,0.18600000000000003,5.69,3.62,20180918,0.0,0.0,0.0,0.0,0.0,4.54,408095.0
600563,法拉电子,元器件,福建,20.09,2.25,2.25,262375.44,189630.22,56599.63,26196.86,1.16,0.9570000000000001,9.86,3.9,20021210,157505.52,7.0,4.32,13.54,43.26,25.68,12403.0
000963,华东医药,化学制药,浙江,21.56,13.02,14.58,1810722.25,1433091.5,196676.06,245552.7,1.68,1.2409999999999999,6.52,5.47,20000127,509643.31,3.5,8.17,21.48,29.51,7.8,36684.0
603080,新疆火炬,供气供热,新疆,45.79,0.36,1.42,112072.97,65227.23,28198.9,48550.82,3.43,0.409,7.01,3.56,20180103,33858.01,2.39,13.59,17.12,40.55,23.59,22995.0
300580,贝斯特,汽车配件,江苏,17.93,0.66,2.0,163601.48,78279.05,57215.44,68078.0,3.4,0.5529999999999999,6.68,1.98,20170111,41002.03,2.05,9.33,12.75,38.35,20.67,20835.0
002304,洋河股份,白酒,江苏,14.19,12.44,15.07,4517846.5,2968382.0,784943.19,74170.4,0.49,4.671,21.64,4.08,20091106,2970787.5,19.71,24.22,26.11,73.03,33.57,23140.0
